WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
28-Jan-09,4521,1111035398,4,4,4,18.76,4.69,4.69,0,0,0
28-Jan-09,4521,1111038078,6,6,6,6,1,2.59,0,0,1
28-Jan-09,4521,1111038080,2,2,2,1.9,0.95,2.59,0,0,1
28-Jan-09,4521,1111085319,10,10,9,18.7,1.87,1.87,0,0,0
28-Jan-09,4521,1111085345,19,17,15,34.96,1.84,1.84,0,0,0
28-Jan-09,4521,1111085350,18,17,17,35.46,1.97,2.29,0,0,1
28-Jan-09,4521,1111087395,5,3,3,16.7,3.34,3.34,0,0,0
28-Jan-09,4521,1111087396,10,9,9,33.4,3.34,3.34,0,0,0
28-Jan-09,4521,1111087398,10,8,8,32.1,3.21,3.21,0,0,0
28-Jan-09,4521,1600027527,26,26,25,82.94,3.19,3.19,0,0,0
28-Jan-09,4521,1600027528,10,9,6,41.5,4.15,4.15,0,0,0
28-Jan-09,4521,1600027564,20,20,18,65.8,3.29,3.29,0,0,0
28-Jan-09,4521,2840002333,2,2,2,4.98,2.49,2.49,0,0,0
28-Jan-09,4521,2840004768,9,9,9,22.41,2.49,2.49,0,0,0
28-Jan-09,4521,2840004770,6,6,6,14.94,2.49,2.49,0,0,0
28-Jan-09,4521,3000006340,9,9,8,24.39,2.71,2.71,0,0,0
28-Jan-09,4521,3000006560,25,25,25,64.75,2.59,2.59,0,0,0
28-Jan-09,4521,3000006610,6,6,6,15.54,2.59,2.59,0,0,0
28-Jan-09,4521,3700019521,3,2,2,7.5,2.5,3,0,0,1
28-Jan-09,4521,3700031613,2,2,2,7.98,3.99,3.99,0,0,0
28-Jan-09,4521,3800031829,17,16,16,50.32,2.96,2.96,0,0,0
28-Jan-09,4521,3800031838,13,13,13,37.57,2.89,2.89,0,0,0
28-Jan-09,4521,3800039118,6,6,6,16.98,2.83,2.83,0,0,0
28-Jan-09,4521,4116709428,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,4521,4116709565,4,4,4,19.96,4.99,4.99,0,0,0
28-Jan-09,4521,7192100336,9,7,7,56.7,6.3,6.3,0,0,0
28-Jan-09,4521,7192100337,12,12,12,75.6,6.3,6.3,0,0,0
28-Jan-09,4521,7192100339,10,9,7,63.2,6.32,6.32,0,0,0
28-Jan-09,4521,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,4521,7218063979,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,4521,7218063983,1,1,1,6.79,6.79,6.79,0,0,0
28-Jan-09,4521,7797502248,5,4,4,11.95,2.39,2.39,0,0,0
28-Jan-09,4521,31254742725,1,1,1,4.59,4.59,4.59,0,0,0
28-Jan-09,4521,31254742735,3,3,3,15.57,5.19,5.19,0,0,0
28-Jan-09,6179,1111009477,60,53,53,82.8,1.38,1.38,0,0,0
28-Jan-09,6179,1111009497,74,67,65,102.86,1.39,1.58,0,0,1
28-Jan-09,6179,1111009507,36,31,29,49.68,1.38,1.38,0,0,0
28-Jan-09,6179,1111035398,1,1,1,3.5,3.5,4.49,0,0,1
28-Jan-09,6179,1111038078,15,13,13,14.85,0.99,2.59,0,0,1
28-Jan-09,6179,1111038080,8,8,8,8,1,2.59,0,0,1
28-Jan-09,6179,1111085319,40,34,34,75.2,1.88,1.88,0,0,0
28-Jan-09,6179,1111085345,31,27,27,57.97,1.87,1.87,0,0,0
28-Jan-09,6179,1111085350,81,70,68,159.57,1.97,1.97,0,0,0
28-Jan-09,6179,1111087395,6,6,6,19.68,3.28,3.8,1,0,0
28-Jan-09,6179,1111087396,17,13,13,57.97,3.41,3.9,1,0,0
28-Jan-09,6179,1111087398,24,14,14,79.92,3.33,3.9,1,0,0
28-Jan-09,6179,1600027527,46,45,45,142.14,3.09,3.09,0,0,0
28-Jan-09,6179,1600027528,46,43,42,211.14,4.59,4.59,0,0,0
28-Jan-09,6179,1600027564,42,36,36,133.98,3.19,3.19,0,0,0
28-Jan-09,6179,2840002333,21,20,20,52.5,2.5,2.89,0,0,1
28-Jan-09,6179,2840004768,30,27,27,75.3,2.51,2.89,0,0,1
28-Jan-09,6179,2840004770,11,11,11,27.5,2.5,2.89,0,0,1
28-Jan-09,6179,3000006340,16,14,14,47.52,2.97,2.97,0,0,0
28-Jan-09,6179,3000006560,42,36,36,108.78,2.59,2.59,0,0,0
28-Jan-09,6179,3000006610,26,25,25,64.22,2.47,2.47,0,0,0
28-Jan-09,6179,3700019521,15,13,13,38.55,2.57,3.49,0,0,1
28-Jan-09,6179,3700031613,3,2,2,14.07,4.69,4.69,0,0,0
28-Jan-09,6179,3800031829,43,41,40,145.77,3.39,3.39,0,0,0
28-Jan-09,6179,3800031838,34,32,32,101.66,2.99,2.99,0,0,0
28-Jan-09,6179,3800039118,23,22,22,77.97,3.39,3.39,0,0,0
28-Jan-09,6179,4116709428,2,2,2,7.98,3.99,3.99,0,0,0
28-Jan-09,6179,4116709448,3,3,3,11.97,3.99,4.59,0,0,1
28-Jan-09,6179,4116709565,10,9,9,34.9,3.49,4.99,0,0,1
28-Jan-09,6179,7027312504,18,12,12,36.18,2.01,2.01,0,0,0
28-Jan-09,6179,7027316204,16,10,10,19.68,1.23,2.06,0,0,1
28-Jan-09,6179,7027316404,19,11,11,36.1,1.9,2.19,0,0,1
28-Jan-09,6179,7110410455,4,4,4,10,2.5,2.79,0,0,1
28-Jan-09,6179,7110410470,1,1,1,2.5,2.5,2.79,0,0,1
28-Jan-09,6179,7110410471,1,1,1,2.5,2.5,2.79,0,0,1
28-Jan-09,6179,7192100336,5,4,4,31.45,6.29,6.29,0,0,0
28-Jan-09,6179,7192100337,9,9,9,56.61,6.29,6.29,0,0,0
28-Jan-09,6179,7192100339,22,22,22,139.48,6.34,6.34,0,0,0
28-Jan-09,6179,7218063052,5,5,5,32.3,6.46,6.46,0,0,0
28-Jan-09,6179,7797502248,12,11,11,29.88,2.49,2.49,0,0,0
28-Jan-09,6179,7797508004,49,42,42,122.5,2.5,2.89,0,1,0
28-Jan-09,6179,7797508006,21,20,20,52.5,2.5,2.89,0,1,0
28-Jan-09,6179,31254742725,8,7,7,31.92,3.99,3.99,0,0,0
28-Jan-09,6179,31254742735,5,5,5,24.95,4.99,4.99,0,0,0
28-Jan-09,6179,31254742835,4,4,4,17.48,4.37,4.99,0,0,1
28-Jan-09,6187,1111009477,64,57,56,88.32,1.38,1.38,0,0,0
28-Jan-09,6187,1111009497,51,41,41,70.89,1.39,1.58,0,1,0
28-Jan-09,6187,1111009507,24,24,24,33.36,1.39,1.38,0,1,0
28-Jan-09,6187,1111035398,1,1,1,3.5,3.5,4.49,0,0,1
28-Jan-09,6187,1111038078,13,11,11,12.87,0.99,2.53,0,0,1
28-Jan-09,6187,1111038080,20,16,15,20,1,2.59,0,0,1
28-Jan-09,6187,1111085319,35,29,29,65.8,1.88,1.88,0,0,0
28-Jan-09,6187,1111085345,29,26,26,54.52,1.88,1.88,0,0,0
28-Jan-09,6187,1111085350,82,68,68,163.18,1.99,1.99,0,0,0
28-Jan-09,6187,1111087395,76,53,51,253.08,3.33,3.97,1,0,0
28-Jan-09,6187,1111087396,55,43,42,188.1,3.42,4,1,0,0
28-Jan-09,6187,1111087398,65,44,41,215.8,3.32,3.92,1,1,0
28-Jan-09,6187,1600027527,26,25,25,82.94,3.19,3.19,0,0,0
28-Jan-09,6187,1600027528,16,15,15,73.44,4.59,4.59,0,0,0
28-Jan-09,6187,1600027564,33,29,29,105.27,3.19,3.19,0,0,0
28-Jan-09,6187,2840002333,3,3,3,7.89,2.63,2.63,0,0,0
28-Jan-09,6187,2840004770,2,2,2,5,2.5,2.89,0,0,1
28-Jan-09,6187,3000006340,12,13,12,35.64,2.97,2.97,0,0,0
28-Jan-09,6187,3000006560,33,27,27,85.47,2.59,2.59,0,0,0
28-Jan-09,6187,3000006610,18,18,18,46.62,2.59,2.59,0,0,0
28-Jan-09,6187,3700019521,8,7,7,20,2.5,3.49,0,1,0
28-Jan-09,6187,3700031613,3,3,3,14.07,4.69,4.69,0,1,0
28-Jan-09,6187,3700044982,5,5,5,25,5,5.29,0,1,0
28-Jan-09,6187,3800031829,45,43,39,139.05,3.09,3.09,0,0,0
28-Jan-09,6187,3800031838,20,19,19,59.2,2.96,2.96,0,0,0
28-Jan-09,6187,3800039118,9,9,9,26.55,2.95,2.95,0,0,0
28-Jan-09,6187,4116709448,2,2,2,7.98,3.99,4.59,0,0,1
28-Jan-09,6187,4116709565,5,5,5,17.45,3.49,4.99,0,0,1
28-Jan-09,6187,7110410455,4,3,3,10,2.5,2.79,0,0,1
28-Jan-09,6187,7110410470,6,6,6,15,2.5,2.79,0,0,1
28-Jan-09,6187,7192100336,9,9,9,56.61,6.29,6.29,0,0,0
28-Jan-09,6187,7192100337,7,7,7,43.75,6.25,6.25,0,0,0
28-Jan-09,6187,7192100339,9,9,9,56.61,6.29,6.29,0,0,0
28-Jan-09,6187,7218063052,4,4,4,25.84,6.46,6.46,0,0,0
28-Jan-09,6187,7218063979,4,3,3,25.84,6.46,6.46,0,0,0
28-Jan-09,6187,7797502248,7,7,7,17.43,2.49,2.49,0,0,0
28-Jan-09,6187,7797508004,15,13,13,37.5,2.5,2.89,0,1,0
28-Jan-09,6187,7797508006,9,9,9,22.5,2.5,2.89,0,1,0
28-Jan-09,6187,31254742725,2,2,2,7.98,3.99,3.99,0,0,0
28-Jan-09,6187,31254742735,3,3,3,14.97,4.99,4.99,0,0,0
28-Jan-09,6187,31254742835,3,3,3,14.97,4.99,4.99,0,0,0
28-Jan-09,6379,1111009477,64,51,51,62.72,0.98,1.18,0,0,1
28-Jan-09,6379,1111009497,60,51,50,58.8,0.98,1.17,0,0,1
28-Jan-09,6379,1111009507,28,27,27,27.72,0.99,1.17,0,0,1
28-Jan-09,6379,1111038078,7,6,6,7,1,2.53,0,0,1
28-Jan-09,6379,1111038080,15,11,11,14.7,0.98,2.46,0,1,0
28-Jan-09,6379,1111085319,19,17,17,35.15,1.85,1.85,0,0,0
28-Jan-09,6379,1111085345,35,31,31,65.45,1.87,1.87,0,0,0
28-Jan-09,6379,1111085350,25,23,23,48.75,1.95,2.23,0,0,1
28-Jan-09,6379,1111087395,6,5,5,19.68,3.28,3.28,0,0,0
28-Jan-09,6379,1111087396,12,8,8,38.4,3.2,3.2,0,0,0
28-Jan-09,6379,1111087398,8,7,6,26,3.25,3.25,0,0,0
28-Jan-09,6379,1600027527,44,44,44,140.36,3.19,3.19,0,0,0
28-Jan-09,6379,1600027528,20,20,20,83,4.15,4.15,0,0,0
28-Jan-09,6379,1600027564,39,38,38,122.46,3.14,3.14,0,0,0
28-Jan-09,6379,2840002333,16,13,13,39.84,2.49,2.49,0,0,0
28-Jan-09,6379,2840004768,23,23,22,57.27,2.49,2.49,0,0,0
28-Jan-09,6379,2840004770,25,24,24,62.25,2.49,2.49,0,0,0
28-Jan-09,6379,3000006340,19,18,18,51.49,2.71,2.71,0,0,0
28-Jan-09,6379,3000006560,42,38,38,108.78,2.59,2.59,0,0,0
28-Jan-09,6379,3000006610,13,11,11,33.67,2.59,2.59,0,0,0
28-Jan-09,6379,3700019521,5,5,5,12.5,2.5,3.16,0,0,1
28-Jan-09,6379,3700031613,5,5,5,19.95,3.99,3.99,0,0,0
28-Jan-09,6379,3700044982,8,7,7,37.2,4.65,4.65,0,0,0
28-Jan-09,6379,3800031829,48,45,45,138.24,2.88,2.88,0,0,0
28-Jan-09,6379,3800031838,24,24,23,69.36,2.89,2.89,0,0,0
28-Jan-09,6379,3800039118,11,11,11,32.78,2.98,2.98,0,0,0
28-Jan-09,6379,4116709428,2,2,2,9.98,4.99,4.99,0,0,0
28-Jan-09,6379,4116709448,5,5,5,24.95,4.99,4.99,0,0,0
28-Jan-09,6379,4116709565,3,3,3,14.97,4.99,4.99,0,0,0
28-Jan-09,6379,7192100336,7,7,7,44.1,6.3,6.3,0,0,0
28-Jan-09,6379,7192100337,15,15,14,94.35,6.29,6.29,0,0,0
28-Jan-09,6379,7192100339,14,11,11,88.06,6.29,6.29,0,0,0
28-Jan-09,6379,7218063052,11,10,10,74.69,6.79,6.79,0,0,0
28-Jan-09,6379,7218063979,7,7,7,47.53,6.79,6.79,0,0,0
28-Jan-09,6379,7218063983,5,5,5,33.95,6.79,6.79,0,0,0
28-Jan-09,6379,7797502248,8,8,8,19.12,2.39,2.39,0,0,0
28-Jan-09,6379,7797508004,12,11,11,30,2.5,2.85,0,0,1
28-Jan-09,6379,7797508006,14,14,14,35.42,2.53,2.85,0,0,1
28-Jan-09,6379,31254742725,2,2,2,9.18,4.59,4.59,0,0,0
28-Jan-09,6379,31254742735,3,2,2,11.67,3.89,5.19,0,0,1
28-Jan-09,6379,31254742835,4,4,4,20.76,5.19,5.19,0,1,0
28-Jan-09,6431,1111009477,42,35,35,41.16,0.98,1.17,0,0,1
28-Jan-09,6431,1111009497,20,18,18,19.6,0.98,1.19,0,0,1
28-Jan-09,6431,1111009507,12,11,11,11.64,0.97,1.13,0,0,1
28-Jan-09,6431,1111035398,2,2,2,9.38,4.69,4.69,0,0,0
28-Jan-09,6431,1111038078,5,4,4,4.9,0.98,2.52,0,0,1
28-Jan-09,6431,1111038080,4,4,4,4,1,2.39,0,1,0
28-Jan-09,6431,1111085319,10,9,9,18.3,1.83,1.83,0,0,0
28-Jan-09,6431,1111085345,15,14,13,26.7,1.78,1.78,0,0,0
28-Jan-09,6431,1111085350,17,13,13,32.81,1.93,2.35,0,0,1
28-Jan-09,6431,1111087395,12,8,8,39,3.25,3.25,0,0,0
28-Jan-09,6431,1111087396,11,7,7,36.63,3.33,3.33,0,0,0
28-Jan-09,6431,1111087398,10,7,7,33.3,3.33,3.33,0,0,0
28-Jan-09,6431,1600027527,37,31,31,118.03,3.19,3.19,0,0,0
28-Jan-09,6431,1600027528,11,11,11,45.65,4.15,4.15,0,0,0
28-Jan-09,6431,1600027564,21,21,21,65.94,3.14,3.14,0,0,0
28-Jan-09,6431,2840002333,7,6,6,17.43,2.49,2.49,0,0,0
28-Jan-09,6431,2840004768,5,5,5,12.45,2.49,2.49,0,0,0
28-Jan-09,6431,2840004770,5,5,5,12.45,2.49,2.49,0,0,0
28-Jan-09,6431,3000006340,3,3,3,8.13,2.71,2.71,0,0,0
28-Jan-09,6431,3000006560,22,20,19,56.98,2.59,2.59,0,0,0
28-Jan-09,6431,3000006610,8,8,8,20.72,2.59,2.59,0,0,0
28-Jan-09,6431,3700019521,4,4,3,12,3,2.83,0,1,0
28-Jan-09,6431,3700031613,7,7,7,27.93,3.99,4.79,0,0,1
28-Jan-09,6431,3700044982,1,1,1,4.5,4.5,4.5,0,1,0
28-Jan-09,6431,3800031829,31,26,26,89.28,2.88,2.88,0,0,0
28-Jan-09,6431,3800031838,26,26,25,75.14,2.89,2.89,0,0,0
28-Jan-09,6431,3800039118,15,15,15,44.7,2.98,2.98,0,0,0
28-Jan-09,6431,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,6431,4116709565,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,6431,7192100336,10,8,8,62.9,6.29,6.29,0,0,0
28-Jan-09,6431,7192100337,11,10,10,69.3,6.3,6.3,0,0,0
28-Jan-09,6431,7192100339,6,6,6,37.44,6.24,6.24,0,0,0
28-Jan-09,6431,7218063052,9,7,7,61.65,6.85,6.85,0,0,0
28-Jan-09,6431,7797502248,5,4,4,11.95,2.39,2.39,0,0,0
28-Jan-09,6431,7797508004,4,4,4,10,2.5,2.89,0,0,1
28-Jan-09,6431,7797508006,5,5,5,12.9,2.58,2.89,0,0,1
28-Jan-09,6431,31254742735,5,5,5,25.95,5.19,5.19,0,0,0
28-Jan-09,8035,1111009477,4,4,4,5.68,1.42,1.42,0,0,0
28-Jan-09,8035,1111009497,8,6,6,11.12,1.39,1.39,0,0,0
28-Jan-09,8035,1111038078,4,2,2,4,1,2.59,0,0,1
28-Jan-09,8035,1111038080,1,1,1,0.9,0.9,2.59,0,0,1
28-Jan-09,8035,1111085319,2,2,2,3.78,1.89,1.89,0,0,0
28-Jan-09,8035,1111085345,2,2,2,3.6,1.8,1.8,0,0,0
28-Jan-09,8035,1111085350,2,2,2,4,2,2,0,0,0
28-Jan-09,8035,1111087395,8,6,6,26.72,3.34,4,1,0,0
28-Jan-09,8035,1111087396,14,9,9,46.34,3.31,4,1,0,0
28-Jan-09,8035,1111087398,12,6,5,40.08,3.34,4,1,0,0
28-Jan-09,8035,1600027527,8,7,7,25.52,3.19,3.19,0,0,0
28-Jan-09,8035,1600027528,1,1,1,4.59,4.59,4.59,0,0,0
28-Jan-09,8035,1600027564,3,3,3,9.57,3.19,3.19,0,0,0
28-Jan-09,8035,3000006340,3,3,3,8.22,2.74,2.74,0,0,0
28-Jan-09,8035,3000006560,36,35,33,92.16,2.56,2.54,0,1,0
28-Jan-09,8035,3000006610,16,15,15,41.44,2.59,2.59,0,0,0
28-Jan-09,8035,3700044982,1,1,1,5,5,5,0,0,0
28-Jan-09,8035,3800031838,15,15,15,44.85,2.99,2.99,0,0,0
28-Jan-09,8035,3800039118,4,4,4,13.28,3.32,3.32,0,0,0
28-Jan-09,8035,7027316204,5,3,3,6.6,1.32,1.32,0,0,0
28-Jan-09,8035,7192100336,2,2,2,12.58,6.29,7.49,0,0,1
28-Jan-09,8035,7192100337,5,4,4,31.45,6.29,6.29,0,0,0
28-Jan-09,8035,7192100339,7,5,5,46.41,6.63,6.63,0,0,0
28-Jan-09,8035,7218063052,2,1,1,12.92,6.46,6.46,0,0,0
28-Jan-09,8035,31254742735,2,2,2,9.98,4.99,4.99,0,0,0
28-Jan-09,8041,1111009477,41,36,36,56.17,1.37,1.37,0,0,0
28-Jan-09,8041,1111009497,28,27,27,38.92,1.39,1.58,0,0,1
28-Jan-09,8041,1111009507,15,14,14,20.7,1.38,1.59,0,0,1
28-Jan-09,8041,1111035398,2,1,1,7,3.5,4.49,0,0,1
28-Jan-09,8041,1111038078,13,8,8,12.87,0.99,2.59,0,0,1
28-Jan-09,8041,1111038080,7,6,6,6.93,0.99,2.54,0,0,1
28-Jan-09,8041,1111085319,15,13,13,27.9,1.86,1.86,0,0,0
28-Jan-09,8041,1111085345,15,13,13,28.35,1.89,1.89,0,0,0
28-Jan-09,8041,1111085350,60,49,46,118.8,1.98,1.98,0,0,0
28-Jan-09,8041,1111087395,4,4,4,13,3.25,3.87,1,0,0
28-Jan-09,8041,1111087396,20,14,14,65.8,3.29,4,1,0,0
28-Jan-09,8041,1111087398,29,18,18,96.28,3.32,4,1,0,0
28-Jan-09,8041,1600027527,25,24,24,79.75,3.19,3.19,0,0,0
28-Jan-09,8041,1600027528,9,9,9,41.31,4.59,4.59,0,0,0
28-Jan-09,8041,1600027564,32,28,28,102.08,3.19,3.19,0,0,0
28-Jan-09,8041,2840002333,6,5,2,15,2.5,2.89,0,0,1
28-Jan-09,8041,2840004768,7,7,7,17.5,2.5,2.89,0,0,1
28-Jan-09,8041,2840004770,6,6,6,15,2.5,2.89,0,0,1
28-Jan-09,8041,3000006340,7,7,7,20.79,2.97,2.97,0,0,0
28-Jan-09,8041,3000006560,22,21,20,56.98,2.59,2.59,0,0,0
28-Jan-09,8041,3000006610,9,9,9,23.31,2.59,2.59,0,0,0
28-Jan-09,8041,3700019521,12,11,11,30,2.5,3.49,0,0,1
28-Jan-09,8041,3700031613,7,6,6,32.83,4.69,4.69,0,0,0
28-Jan-09,8041,3700044982,3,3,3,15,5,5,0,0,0
28-Jan-09,8041,3800031829,24,23,23,81.36,3.39,3.39,0,0,0
28-Jan-09,8041,3800031838,24,23,23,71.76,2.99,2.99,0,0,0
28-Jan-09,8041,3800039118,3,3,3,10.17,3.39,3.39,0,0,0
28-Jan-09,8041,4116709428,1,1,1,3.99,3.99,4.59,0,0,1
28-Jan-09,8041,4116709448,1,1,1,3.99,3.99,4.59,0,0,1
28-Jan-09,8041,7027312504,9,6,6,19.71,2.19,2.19,0,0,0
28-Jan-09,8041,7027316204,12,8,8,16.44,1.37,1.9,0,0,1
28-Jan-09,8041,7027316404,8,6,6,13.2,1.65,2.39,0,0,1
28-Jan-09,8041,7110410455,3,3,3,7.5,2.5,2.5,0,0,0
28-Jan-09,8041,7110410470,3,3,3,7.5,2.5,2.79,0,0,1
28-Jan-09,8041,7110410471,3,3,3,7.5,2.5,2.79,0,0,1
28-Jan-09,8041,7192100336,7,6,6,45.22,6.46,6.46,0,0,0
28-Jan-09,8041,7192100337,15,14,14,94.05,6.27,6.29,0,1,0
28-Jan-09,8041,7192100339,8,8,7,52.72,6.59,6.46,0,1,0
28-Jan-09,8041,7218063052,4,3,3,25.84,6.46,6.46,0,0,0
28-Jan-09,8041,7218063979,1,1,1,6.46,6.46,6.46,0,0,0
28-Jan-09,8041,7797502248,4,4,4,9.96,2.49,2.49,0,0,0
28-Jan-09,8041,7797508004,17,13,13,42.5,2.5,2.89,0,1,0
28-Jan-09,8041,7797508006,7,7,7,17.5,2.5,2.89,0,1,0
28-Jan-09,8041,31254742725,4,4,4,15.96,3.99,3.99,0,0,0
28-Jan-09,8041,31254742735,6,5,5,29.94,4.99,4.99,0,0,0
28-Jan-09,8041,31254742835,3,3,3,14.97,4.99,4.99,0,0,0
28-Jan-09,8263,1111009477,44,41,40,43.56,0.99,1.18,0,1,0
28-Jan-09,8263,1111009497,42,38,37,41.58,0.99,1.17,0,1,0
28-Jan-09,8263,1111009507,18,17,16,17.82,0.99,1.18,0,0,1
28-Jan-09,8263,1111035398,1,1,1,4.69,4.69,4.69,0,0,0
28-Jan-09,8263,1111038078,10,6,6,9.6,0.96,2.59,0,0,1
28-Jan-09,8263,1111038080,9,8,8,8.82,0.98,2.46,0,0,1
28-Jan-09,8263,1111085319,10,9,9,18.5,1.85,1.85,0,0,0
28-Jan-09,8263,1111085345,18,14,14,33.84,1.88,1.88,0,0,0
28-Jan-09,8263,1111085350,20,17,17,39.8,1.99,2.25,0,0,1
28-Jan-09,8263,1111087395,10,8,8,32.4,3.24,3.24,0,0,0
28-Jan-09,8263,1111087396,8,7,7,25.68,3.21,3.21,0,0,0
28-Jan-09,8263,1111087398,5,5,5,16.7,3.34,3.34,0,0,0
28-Jan-09,8263,1600027527,30,30,30,95.7,3.19,3.19,0,0,0
28-Jan-09,8263,1600027528,19,19,19,78.85,4.15,4.15,0,0,0
28-Jan-09,8263,1600027564,34,31,30,105.4,3.1,3.1,0,0,0
28-Jan-09,8263,2840002333,8,7,7,19.92,2.49,2.49,0,0,0
28-Jan-09,8263,2840004768,15,15,15,37.35,2.49,2.49,0,0,0
28-Jan-09,8263,2840004770,24,24,24,59.76,2.49,2.49,0,0,0
28-Jan-09,8263,3000006340,10,10,10,27.1,2.71,2.71,0,0,0
28-Jan-09,8263,3000006560,21,19,18,54.39,2.59,2.59,0,0,0
28-Jan-09,8263,3000006610,11,11,11,28.49,2.59,2.59,0,0,0
28-Jan-09,8263,3700019521,9,7,7,22.5,2.5,3,0,0,1
28-Jan-09,8263,3700031613,8,8,8,31.92,3.99,3.99,0,1,0
28-Jan-09,8263,3700044982,6,6,6,27,4.5,4.5,0,0,0
28-Jan-09,8263,3800031829,41,38,37,118.08,2.88,2.88,0,0,0
28-Jan-09,8263,3800031838,32,31,29,92.48,2.89,2.89,0,0,0
28-Jan-09,8263,3800039118,10,10,10,29.8,2.98,2.98,0,0,0
28-Jan-09,8263,4116709428,3,2,2,14.97,4.99,4.99,0,0,0
28-Jan-09,8263,4116709565,1,1,1,4.99,4.99,4.99,0,0,0
28-Jan-09,8263,7192100336,9,6,5,56.61,6.29,6.29,0,0,0
28-Jan-09,8263,7192100337,7,5,5,44.03,6.29,6.29,0,0,0
28-Jan-09,8263,7192100339,12,11,11,75.48,6.29,6.29,0,0,0
28-Jan-09,8263,7218063052,9,5,5,61.11,6.79,6.79,0,0,0
28-Jan-09,8263,7218063979,3,3,3,20.37,6.79,6.79,0,0,0
28-Jan-09,8263,7218063983,4,4,4,27.16,6.79,6.79,0,0,0
28-Jan-09,8263,7797502248,11,11,11,26.29,2.39,2.39,0,0,0
28-Jan-09,8263,7797508004,7,7,7,17.92,2.56,2.56,0,0,0
28-Jan-09,8263,7797508006,16,15,15,40,2.5,2.85,0,0,1
28-Jan-09,8263,31254742725,4,4,4,18.36,4.59,4.59,0,0,0
28-Jan-09,8263,31254742835,1,1,1,5.19,5.19,5.19,0,0,0
28-Jan-09,9825,1111009477,140,128,127,193.2,1.38,1.38,0,1,0
28-Jan-09,9825,1111009497,129,117,116,176.73,1.37,1.58,0,1,0
28-Jan-09,9825,1111009507,57,54,52,78.66,1.38,1.58,0,1,0
28-Jan-09,9825,1111035398,1,1,1,3.5,3.5,4.49,0,0,1
28-Jan-09,9825,1111038078,27,15,15,27,1,2.59,0,0,1
28-Jan-09,9825,1111038080,29,23,23,29,1,2.59,0,0,1
28-Jan-09,9825,1111085319,33,31,31,62.04,1.88,1.88,0,0,0
28-Jan-09,9825,1111085345,44,37,37,82.72,1.88,1.88,0,0,0
28-Jan-09,9825,1111085350,99,84,84,197.01,1.99,1.99,0,0,0
28-Jan-09,9825,1111087395,21,14,13,69.09,3.29,4,1,0,0
28-Jan-09,9825,1111087396,30,27,26,99,3.3,3.87,1,1,0
28-Jan-09,9825,1111087398,80,49,46,261.6,3.27,3.98,1,1,0
28-Jan-09,9825,1600027527,76,75,75,242.44,3.19,3.19,0,0,0
28-Jan-09,9825,1600027528,48,39,38,220.32,4.59,4.59,0,0,0
28-Jan-09,9825,1600027564,78,72,68,246.48,3.16,3.16,0,0,0
28-Jan-09,9825,2840002333,22,17,17,55,2.5,2.89,0,0,1
28-Jan-09,9825,2840004768,50,46,46,125,2.5,2.89,0,0,1
28-Jan-09,9825,2840004770,7,7,7,17.5,2.5,2.89,0,0,1
28-Jan-09,9825,3000006340,20,18,18,54.8,2.74,2.74,0,0,0
28-Jan-09,9825,3000006560,53,48,48,137.27,2.59,2.59,0,0,0
28-Jan-09,9825,3000006610,51,45,44,132.09,2.59,2.59,0,0,0
28-Jan-09,9825,3700019521,23,17,17,57.5,2.5,3.35,0,0,1
28-Jan-09,9825,3700031613,7,7,7,32.83,4.69,4.69,0,0,0
28-Jan-09,9825,3700044982,5,5,5,25,5,5,0,0,0
28-Jan-09,9825,3800031829,53,46,44,165.89,3.13,3.13,0,0,0
28-Jan-09,9825,3800031838,54,53,53,161.46,2.99,2.99,0,0,0
28-Jan-09,9825,3800039118,17,17,17,56.44,3.32,3.32,0,0,0
28-Jan-09,9825,4116709428,4,4,4,15.96,3.99,4.59,0,0,1
28-Jan-09,9825,4116709448,4,4,4,15.96,3.99,4.59,0,0,1
28-Jan-09,9825,4116709565,5,5,5,17.45,3.49,4.99,0,0,1
28-Jan-09,9825,7027312504,36,22,21,65.88,1.83,1.83,0,0,0
28-Jan-09,9825,7027316204,38,26,26,69.16,1.82,1.82,0,0,0
28-Jan-09,9825,7027316404,33,22,22,42.9,1.3,1.77,0,0,1
28-Jan-09,9825,7110410455,4,4,4,10,2.5,2.79,0,0,1
28-Jan-09,9825,7110410470,7,6,6,17.5,2.5,2.79,0,0,1
28-Jan-09,9825,7110410471,2,2,2,5,2.5,2.5,0,0,0
28-Jan-09,9825,7192100336,4,3,3,25.16,6.29,6.29,0,0,0
28-Jan-09,9825,7192100337,7,7,7,44.03,6.29,6.29,0,0,0
28-Jan-09,9825,7192100339,12,12,12,75.48,6.29,6.29,0,0,0
28-Jan-09,9825,7218063052,7,7,7,45.22,6.46,6.46,0,0,0
28-Jan-09,9825,7218063979,7,7,7,45.22,6.46,6.46,0,0,0
28-Jan-09,9825,7218063983,4,4,4,25.84,6.46,6.46,0,0,0
