WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
21-Jan-09,4521,1111087395,13,8,8,42.64,3.28,3.28,0,0,0
21-Jan-09,4521,1111087396,16,10,10,52,3.25,3.25,0,0,0
21-Jan-09,4521,1111087398,15,10,9,49.35,3.29,3.29,0,0,0
21-Jan-09,4521,1600027527,52,50,46,165.88,3.19,3.19,0,0,0
21-Jan-09,4521,1600027528,18,17,16,74.7,4.15,4.15,0,1,0
21-Jan-09,4521,1600027564,20,19,18,54.6,2.73,3.14,1,0,0
21-Jan-09,4521,2840002333,4,4,4,9.96,2.49,2.49,0,0,0
21-Jan-09,4521,2840004768,12,12,12,29.88,2.49,2.49,0,0,0
21-Jan-09,4521,2840004770,11,11,11,27.39,2.49,2.49,0,0,0
21-Jan-09,4521,3000006340,2,2,2,5.42,2.71,2.71,0,0,0
21-Jan-09,4521,3000006560,15,15,14,38.85,2.59,2.59,0,0,0
21-Jan-09,4521,3000006610,12,11,9,31.08,2.59,2.59,0,0,0
21-Jan-09,4521,3700019521,9,8,8,22.5,2.5,3,0,0,1
21-Jan-09,4521,3700031613,7,7,7,28.21,4.03,4.03,0,0,0
21-Jan-09,4521,3700044982,8,7,7,36,4.5,4.5,0,0,0
21-Jan-09,4521,3800031829,15,15,15,44.4,2.96,2.96,0,0,0
21-Jan-09,4521,3800031838,31,31,29,89.59,2.89,2.89,0,0,0
21-Jan-09,4521,3800039118,6,6,5,16.32,2.72,2.83,1,0,0
21-Jan-09,4521,4116709428,3,3,3,14.97,4.99,4.99,0,0,0
21-Jan-09,4521,4116709565,5,5,4,24.95,4.99,4.99,0,0,0
21-Jan-09,4521,7192100336,15,14,14,89.85,5.99,6.29,1,0,0
21-Jan-09,4521,7192100337,7,7,7,41.93,5.99,6.3,1,0,0
21-Jan-09,4521,7192100339,17,15,12,103.36,6.08,6.29,1,0,0
21-Jan-09,4521,7218063052,3,3,3,20.37,6.79,6.79,0,0,0
21-Jan-09,4521,7218063979,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,4521,7797502248,5,5,4,11.95,2.39,2.39,0,0,0
21-Jan-09,4521,31254742725,5,5,5,22.95,4.59,4.59,0,0,0
21-Jan-09,4521,31254742735,1,1,1,5.19,5.19,5.19,0,0,0
21-Jan-09,4521,31254742835,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,6179,1111009477,62,53,53,85.56,1.38,1.38,0,0,0
21-Jan-09,6179,1111009497,63,60,58,86.94,1.38,1.58,0,0,1
21-Jan-09,6179,1111009507,21,17,16,28.98,1.38,1.38,0,0,0
21-Jan-09,6179,1111035398,6,5,5,21,3.5,4.49,0,0,1
21-Jan-09,6179,1111038078,33,22,22,33,1,2.59,1,0,0
21-Jan-09,6179,1111038080,16,6,6,16,1,2.59,1,0,0
21-Jan-09,6179,1111085319,21,20,19,39.48,1.88,1.88,0,0,0
21-Jan-09,6179,1111085345,31,27,27,58.28,1.88,1.88,0,0,0
21-Jan-09,6179,1111085350,83,62,61,163.51,1.97,1.97,0,0,0
21-Jan-09,6179,1111087395,9,8,8,29.7,3.3,3.8,0,0,1
21-Jan-09,6179,1111087396,25,20,20,82,3.28,3.9,0,1,0
21-Jan-09,6179,1111087398,56,45,44,184.24,3.29,3.9,0,1,0
21-Jan-09,6179,1600027527,44,43,41,140.36,3.19,3.19,0,0,0
21-Jan-09,6179,1600027528,28,28,28,128.52,4.59,4.59,0,0,0
21-Jan-09,6179,1600027564,89,81,79,240.3,2.7,2.7,0,0,0
21-Jan-09,6179,2840002333,18,17,16,52.02,2.89,2.89,0,0,0
21-Jan-09,6179,2840004768,20,19,19,57.8,2.89,2.89,0,0,0
21-Jan-09,6179,2840004770,12,12,12,34.68,2.89,2.89,0,0,0
21-Jan-09,6179,3000006340,10,9,9,29.7,2.97,2.97,0,0,0
21-Jan-09,6179,3000006560,23,21,21,59.57,2.59,2.59,0,0,0
21-Jan-09,6179,3000006610,28,27,27,72.52,2.59,2.59,0,0,0
21-Jan-09,6179,3700019521,5,5,5,13.5,2.7,3.49,0,0,1
21-Jan-09,6179,3800031829,31,30,29,105.09,3.39,3.39,0,0,0
21-Jan-09,6179,3800031838,43,43,43,128.57,2.99,2.99,0,0,0
21-Jan-09,6179,3800039118,43,39,39,114.81,2.67,3.32,1,0,0
21-Jan-09,6179,4116709428,1,1,1,3.99,3.99,3.99,0,0,0
21-Jan-09,6179,4116709448,3,3,3,11.97,3.99,4.59,0,0,1
21-Jan-09,6179,4116709565,4,4,4,13.96,3.49,4.99,0,0,1
21-Jan-09,6179,7027312504,16,10,10,19.68,1.23,2.01,0,0,1
21-Jan-09,6179,7027316204,16,10,10,32.96,2.06,2.06,0,0,0
21-Jan-09,6179,7027316404,6,6,6,13.14,2.19,2.19,0,0,0
21-Jan-09,6179,7110410455,5,5,5,12.5,2.5,2.79,0,0,1
21-Jan-09,6179,7110410470,4,3,3,10,2.5,2.79,0,0,1
21-Jan-09,6179,7110410471,1,1,1,2.5,2.5,2.79,0,0,1
21-Jan-09,6179,7192100336,5,4,4,29.95,5.99,6.29,1,0,0
21-Jan-09,6179,7192100337,26,25,24,155.74,5.99,6.29,1,1,0
21-Jan-09,6179,7192100339,39,35,33,235.17,6.03,6.35,1,1,0
21-Jan-09,6179,7218063052,7,7,7,45.64,6.52,6.52,0,0,0
21-Jan-09,6179,7797502248,10,9,9,24.9,2.49,2.49,0,0,0
21-Jan-09,6179,7797508004,45,42,42,112.5,2.5,2.89,0,1,0
21-Jan-09,6179,7797508006,23,23,23,57.5,2.5,2.89,0,1,0
21-Jan-09,6179,31254742725,2,2,2,7.98,3.99,3.99,0,0,0
21-Jan-09,6179,31254742735,4,4,4,19.96,4.99,4.99,0,0,0
21-Jan-09,6179,31254742835,6,6,6,29.94,4.99,4.99,0,0,0
21-Jan-09,6187,1111009477,59,50,50,81.42,1.38,1.58,0,0,1
21-Jan-09,6187,1111009497,43,40,39,59.77,1.39,1.58,0,1,0
21-Jan-09,6187,1111009507,27,25,24,37.53,1.39,1.38,0,1,0
21-Jan-09,6187,1111035398,3,2,2,10.5,3.5,4.49,0,0,1
21-Jan-09,6187,1111038078,35,22,22,35,1,2.53,1,0,0
21-Jan-09,6187,1111038080,41,28,28,41,1,2.59,1,0,0
21-Jan-09,6187,1111085319,25,24,24,47,1.88,1.88,0,0,0
21-Jan-09,6187,1111085345,33,25,25,62.37,1.89,1.89,0,0,0
21-Jan-09,6187,1111085350,64,52,52,125.44,1.96,1.96,0,0,0
21-Jan-09,6187,1111087395,53,44,44,175.43,3.31,3.97,0,1,0
21-Jan-09,6187,1111087396,71,51,50,235.01,3.31,4,0,0,1
21-Jan-09,6187,1111087398,70,46,46,231.7,3.31,3.92,0,0,1
21-Jan-09,6187,1600027527,19,18,18,60.61,3.19,3.19,0,0,0
21-Jan-09,6187,1600027528,19,18,17,87.21,4.59,4.59,0,0,0
21-Jan-09,6187,1600027564,44,36,36,117.92,2.68,2.68,0,0,0
21-Jan-09,6187,2840002333,4,4,3,11.56,2.89,2.89,0,0,0
21-Jan-09,6187,2840004770,1,1,1,2.89,2.89,2.89,0,0,0
21-Jan-09,6187,3000006340,10,10,10,29.7,2.97,2.97,0,0,0
21-Jan-09,6187,3000006560,18,17,17,46.62,2.59,2.59,0,0,0
21-Jan-09,6187,3000006610,17,13,13,44.03,2.59,2.59,0,0,0
21-Jan-09,6187,3700019521,14,9,9,35,2.5,3.49,0,1,0
21-Jan-09,6187,3700031613,3,3,3,14.07,4.69,4.69,0,1,0
21-Jan-09,6187,3700044982,3,3,3,15,5,5.29,0,1,0
21-Jan-09,6187,3800031829,30,30,27,92.7,3.09,3.09,0,0,0
21-Jan-09,6187,3800031838,31,31,31,91.76,2.96,2.96,0,0,0
21-Jan-09,6187,3800039118,46,44,44,122.82,2.67,2.99,1,0,0
21-Jan-09,6187,4116709428,3,2,2,11.97,3.99,4.59,0,0,1
21-Jan-09,6187,4116709448,1,1,1,3.99,3.99,4.59,0,0,1
21-Jan-09,6187,4116709565,1,1,1,3.49,3.49,4.99,0,0,1
21-Jan-09,6187,7110410455,6,6,6,15,2.5,2.79,0,0,1
21-Jan-09,6187,7110410470,3,2,2,7.5,2.5,2.79,0,0,1
21-Jan-09,6187,7192100336,11,11,11,65.89,5.99,6.29,1,1,0
21-Jan-09,6187,7192100337,23,21,21,137.77,5.99,6.29,1,1,0
21-Jan-09,6187,7192100339,31,26,26,185.69,5.99,6.29,1,0,0
21-Jan-09,6187,7218063052,4,3,3,25.84,6.46,6.46,0,0,0
21-Jan-09,6187,7218063979,3,3,3,19.38,6.46,6.46,0,0,0
21-Jan-09,6187,7218063983,1,1,1,6.46,6.46,6.46,0,0,0
21-Jan-09,6187,7797508004,22,16,16,55,2.5,2.89,0,1,0
21-Jan-09,6187,7797508006,8,8,8,20,2.5,2.89,0,0,1
21-Jan-09,6187,31254742725,1,1,1,3.99,3.99,3.99,0,0,0
21-Jan-09,6187,31254742735,1,1,1,4.99,4.99,4.99,0,0,0
21-Jan-09,6187,31254742835,5,5,5,24.95,4.99,4.99,0,0,0
21-Jan-09,6379,1111009477,76,63,63,74.48,0.98,1.18,1,0,0
21-Jan-09,6379,1111009497,120,99,96,117.6,0.98,1.17,1,0,0
21-Jan-09,6379,1111009507,162,138,136,158.76,0.98,1.17,1,1,0
21-Jan-09,6379,1111035398,3,3,3,13.59,4.53,4.53,0,0,0
21-Jan-09,6379,1111038078,12,10,10,11.76,0.98,2.53,0,0,1
21-Jan-09,6379,1111038080,11,10,10,10.67,0.97,2.46,0,1,0
21-Jan-09,6379,1111085319,16,14,14,30.08,1.88,1.88,0,0,0
21-Jan-09,6379,1111085345,28,23,23,51.52,1.84,1.84,0,0,0
21-Jan-09,6379,1111085350,34,31,31,66.64,1.96,2.23,0,0,1
21-Jan-09,6379,1111087395,21,15,15,69.09,3.29,3.29,0,0,0
21-Jan-09,6379,1111087396,10,8,8,32,3.2,3.2,0,0,0
21-Jan-09,6379,1111087398,18,13,13,57.42,3.19,3.19,0,0,0
21-Jan-09,6379,1600027527,53,52,51,169.07,3.19,3.19,0,0,0
21-Jan-09,6379,1600027528,22,22,22,88.88,4.04,4.04,0,0,0
21-Jan-09,6379,1600027564,79,66,66,210.93,2.67,3.06,1,0,0
21-Jan-09,6379,2840002333,6,6,6,14.94,2.49,2.49,0,0,0
21-Jan-09,6379,2840004768,31,31,30,77.19,2.49,2.49,0,0,0
21-Jan-09,6379,2840004770,27,25,24,67.23,2.49,2.49,0,0,0
21-Jan-09,6379,3000006340,16,15,15,43.36,2.71,2.71,0,0,0
21-Jan-09,6379,3000006560,23,23,23,59.57,2.59,2.59,0,0,0
21-Jan-09,6379,3000006610,9,9,9,23.31,2.59,2.59,0,0,0
21-Jan-09,6379,3700019521,12,9,9,30,2.5,3.16,0,0,1
21-Jan-09,6379,3700031613,8,7,7,31.92,3.99,3.99,0,0,0
21-Jan-09,6379,3700044982,7,6,6,31.5,4.5,4.5,0,0,0
21-Jan-09,6379,3800031829,42,38,37,120.96,2.88,2.88,0,0,0
21-Jan-09,6379,3800031838,31,30,30,85.25,2.75,2.75,0,0,0
21-Jan-09,6379,3800039118,24,22,22,64.08,2.67,2.98,1,0,0
21-Jan-09,6379,4116709428,4,4,4,19.96,4.99,4.99,0,0,0
21-Jan-09,6379,4116709448,5,4,4,24.95,4.99,4.99,0,0,0
21-Jan-09,6379,4116709565,4,4,4,19.96,4.99,4.99,0,0,0
21-Jan-09,6379,7192100336,12,12,11,71.88,5.99,6.32,1,1,0
21-Jan-09,6379,7192100337,14,13,13,83.86,5.99,6.29,1,1,0
21-Jan-09,6379,7192100339,10,10,10,60.3,6.03,6.29,1,1,0
21-Jan-09,6379,7218063052,12,11,11,81.48,6.79,6.79,0,0,0
21-Jan-09,6379,7218063979,11,10,10,74.69,6.79,6.79,0,1,0
21-Jan-09,6379,7218063983,5,3,2,33.95,6.79,6.79,0,0,0
21-Jan-09,6379,7797502248,20,15,14,47.8,2.39,2.39,0,0,0
21-Jan-09,6379,7797508004,7,7,7,17.5,2.5,2.85,0,0,1
21-Jan-09,6379,7797508006,10,9,9,25,2.5,2.85,0,0,1
21-Jan-09,6379,31254742725,3,3,3,13.77,4.59,4.59,0,0,0
21-Jan-09,6379,31254742735,40,25,24,114,2.85,5.19,1,1,0
21-Jan-09,6379,31254742835,23,14,14,62.33,2.71,5.19,1,1,0
21-Jan-09,6431,1111009477,59,48,47,57.82,0.98,1.17,1,0,0
21-Jan-09,6431,1111009497,33,30,29,32.67,0.99,1.19,1,0,0
21-Jan-09,6431,1111009507,26,25,25,25.74,0.99,1.13,1,0,0
21-Jan-09,6431,1111038078,12,8,8,11.4,0.95,2.52,1,0,0
21-Jan-09,6431,1111038080,11,8,8,10.67,0.97,2.39,1,1,0
21-Jan-09,6431,1111085319,10,9,9,18.5,1.85,1.85,0,0,0
21-Jan-09,6431,1111085345,16,15,14,28.48,1.78,1.78,0,0,0
21-Jan-09,6431,1111085350,16,15,15,32,2,2.35,0,0,1
21-Jan-09,6431,1111087395,26,15,15,83.98,3.23,3.23,0,0,0
21-Jan-09,6431,1111087396,18,15,15,59.4,3.3,3.3,0,0,0
21-Jan-09,6431,1111087398,18,11,11,59.76,3.32,3.32,0,0,0
21-Jan-09,6431,1600027527,20,20,20,63.8,3.19,3.19,0,0,0
21-Jan-09,6431,1600027528,6,6,6,24.9,4.15,4.15,0,0,0
21-Jan-09,6431,1600027564,36,26,26,96.12,2.67,2.98,1,0,0
21-Jan-09,6431,2840002333,4,4,4,9.96,2.49,2.49,0,0,0
21-Jan-09,6431,2840004768,6,6,6,14.94,2.49,2.49,0,0,0
21-Jan-09,6431,2840004770,3,3,3,7.47,2.49,2.49,0,0,0
21-Jan-09,6431,3000006340,3,3,3,8.13,2.71,2.71,0,0,0
21-Jan-09,6431,3000006560,17,16,16,44.03,2.59,2.59,0,0,0
21-Jan-09,6431,3000006610,11,10,10,28.49,2.59,2.59,0,0,0
21-Jan-09,6431,3700019521,5,4,4,12.5,2.5,2.83,0,1,0
21-Jan-09,6431,3700031613,6,6,6,23.94,3.99,4.79,0,0,1
21-Jan-09,6431,3700044982,1,1,1,5.69,5.69,4.5,0,1,0
21-Jan-09,6431,3800031829,24,17,17,69.12,2.88,2.88,0,0,0
21-Jan-09,6431,3800031838,28,27,27,80.92,2.89,2.89,0,0,0
21-Jan-09,6431,3800039118,23,22,21,62.1,2.7,2.98,1,0,0
21-Jan-09,6431,4116709428,1,1,1,4.99,4.99,4.99,0,0,0
21-Jan-09,6431,7192100336,5,5,5,29.95,5.99,6.29,1,0,0
21-Jan-09,6431,7192100337,14,13,12,83.86,5.99,6.3,1,0,0
21-Jan-09,6431,7192100339,12,10,10,70.8,5.9,6.3,1,0,0
21-Jan-09,6431,7218063052,1,1,1,6.79,6.79,6.79,0,0,0
21-Jan-09,6431,7218063979,1,1,1,6.79,6.79,6.79,0,1,0
21-Jan-09,6431,7797502248,3,3,3,7.17,2.39,2.39,0,0,0
21-Jan-09,6431,7797508004,4,4,4,10,2.5,2.89,0,0,1
21-Jan-09,6431,7797508006,1,1,1,2.5,2.5,2.89,0,0,1
21-Jan-09,6431,31254742725,3,3,3,13.77,4.59,4.59,0,0,0
21-Jan-09,6431,31254742735,3,3,3,15.57,5.19,5.19,0,0,0
21-Jan-09,8035,1111009477,8,8,8,11.12,1.39,1.39,0,0,0
21-Jan-09,8035,1111009497,5,5,5,6.95,1.39,1.39,0,0,0
21-Jan-09,8035,1111009507,2,2,2,2.78,1.39,1.39,0,0,0
21-Jan-09,8035,1111038078,2,2,2,3,1.5,2.59,1,0,0
21-Jan-09,8035,1111038080,7,6,6,6.93,0.99,2.59,1,0,0
21-Jan-09,8035,1111085319,3,3,3,5.67,1.89,1.89,0,0,0
21-Jan-09,8035,1111085345,9,9,9,17.01,1.89,1.89,0,0,0
21-Jan-09,8035,1111085350,9,8,7,18,2,2,0,0,0
21-Jan-09,8035,1111087395,10,10,10,33.4,3.34,4,0,0,1
21-Jan-09,8035,1111087396,17,13,13,53.38,3.14,4,0,0,1
21-Jan-09,8035,1111087398,22,13,13,73.26,3.33,4,0,0,1
21-Jan-09,8035,1600027527,6,5,5,19.14,3.19,3.19,0,0,0
21-Jan-09,8035,1600027528,1,1,1,4.59,4.59,4.59,0,0,0
21-Jan-09,8035,1600027564,6,4,3,14.82,2.47,3.19,0,0,1
21-Jan-09,8035,3000006560,52,47,46,134.68,2.59,2.54,0,1,0
21-Jan-09,8035,3000006610,14,14,14,36.26,2.59,2.59,0,0,0
21-Jan-09,8035,3700044982,1,1,1,5,5,5,0,0,0
21-Jan-09,8035,3800031838,12,12,12,35.88,2.99,2.99,0,0,0
21-Jan-09,8035,3800039118,30,28,28,80.7,2.69,3.32,1,0,0
21-Jan-09,8035,7027316204,4,3,3,6.6,1.65,3.29,0,0,1
21-Jan-09,8035,7192100336,13,10,10,77.87,5.99,7.49,1,0,0
21-Jan-09,8035,7192100337,10,9,9,59.9,5.99,6.29,1,0,0
21-Jan-09,8035,7192100339,20,14,14,119.8,5.99,6.29,1,0,0
21-Jan-09,8035,7218063052,3,3,2,19.38,6.46,6.46,0,0,0
21-Jan-09,8041,1111009477,55,51,50,75.9,1.38,1.29,0,1,0
21-Jan-09,8041,1111009497,60,57,57,82.8,1.38,1.58,0,1,0
21-Jan-09,8041,1111009507,22,21,21,30.36,1.38,1.59,0,1,0
21-Jan-09,8041,1111035398,2,2,2,7,3.5,4.49,0,0,1
21-Jan-09,8041,1111038078,15,12,12,14.85,0.99,2.59,1,0,0
21-Jan-09,8041,1111038080,32,21,21,32,1,2.54,1,1,0
21-Jan-09,8041,1111085319,23,17,16,42.55,1.85,1.85,0,0,0
21-Jan-09,8041,1111085345,19,17,17,35.72,1.88,1.88,0,0,0
21-Jan-09,8041,1111085350,31,28,28,61.69,1.99,1.99,0,0,0
21-Jan-09,8041,1111087395,17,14,14,56.44,3.32,3.87,0,1,0
21-Jan-09,8041,1111087396,35,28,28,116.2,3.32,4,0,1,0
21-Jan-09,8041,1111087398,14,11,10,45.78,3.27,4,0,0,1
21-Jan-09,8041,1600027527,15,15,15,47.85,3.19,3.19,0,0,0
21-Jan-09,8041,1600027528,12,12,12,55.08,4.59,4.59,0,0,0
21-Jan-09,8041,1600027564,24,22,22,65.04,2.71,2.71,0,0,0
21-Jan-09,8041,2840002333,8,8,6,23.12,2.89,2.89,0,0,0
21-Jan-09,8041,2840004768,6,6,6,17.34,2.89,2.89,0,0,0
21-Jan-09,8041,2840004770,4,4,4,11.56,2.89,2.89,0,0,0
21-Jan-09,8041,3000006340,9,9,9,26.73,2.97,2.97,0,0,0
21-Jan-09,8041,3000006560,10,9,9,25.9,2.59,2.59,0,0,0
21-Jan-09,8041,3000006610,10,9,8,25.9,2.59,2.59,0,0,0
21-Jan-09,8041,3700019521,7,5,5,17.5,2.5,3.49,0,0,1
21-Jan-09,8041,3800031829,24,23,22,81.36,3.39,3.39,0,0,0
21-Jan-09,8041,3800031838,21,21,21,62.79,2.99,2.99,0,0,0
21-Jan-09,8041,3800039118,9,9,9,24.03,2.67,3.32,1,0,0
21-Jan-09,8041,4116709448,3,2,2,11.97,3.99,4.59,0,0,1
21-Jan-09,8041,4116709565,6,5,5,20.94,3.49,4.99,0,0,1
21-Jan-09,8041,7027312504,10,6,6,16.5,1.65,1.65,0,0,0
21-Jan-09,8041,7027316204,26,18,17,36.14,1.39,1.9,0,0,1
21-Jan-09,8041,7027316404,11,10,10,26.29,2.39,2.39,0,0,0
21-Jan-09,8041,7110410455,2,2,2,5,2.5,2.5,0,0,0
21-Jan-09,8041,7110410470,3,3,3,7.5,2.5,2.79,0,0,1
21-Jan-09,8041,7110410471,1,1,1,2.5,2.5,2.79,0,0,1
21-Jan-09,8041,7192100336,7,6,6,41.93,5.99,6.29,1,0,0
21-Jan-09,8041,7192100337,17,15,13,101.83,5.99,6.29,1,1,0
21-Jan-09,8041,7192100339,33,30,29,200.64,6.08,6.46,1,1,0
21-Jan-09,8041,7218063052,3,3,3,19.38,6.46,6.46,0,0,0
21-Jan-09,8041,7218063979,2,2,2,12.92,6.46,6.46,0,0,0
21-Jan-09,8041,7218063983,1,1,1,6.46,6.46,6.46,0,0,0
21-Jan-09,8041,7797502248,5,5,5,12.45,2.49,2.49,0,0,0
21-Jan-09,8041,7797508004,20,20,19,50,2.5,2.89,0,1,0
21-Jan-09,8041,7797508006,14,12,12,35,2.5,2.89,0,1,0
21-Jan-09,8041,31254742725,3,3,3,11.97,3.99,3.99,0,0,0
21-Jan-09,8041,31254742735,3,3,3,14.97,4.99,4.99,0,0,0
21-Jan-09,8041,31254742835,2,2,2,9.98,4.99,4.99,0,0,0
21-Jan-09,8263,1111009477,51,47,46,50.49,0.99,1.18,1,0,0
21-Jan-09,8263,1111009497,56,42,41,55.44,0.99,1.17,1,0,0
21-Jan-09,8263,1111009507,26,23,23,25.48,0.98,1.18,1,0,0
21-Jan-09,8263,1111035398,1,1,1,4.22,4.22,4.69,0,0,1
21-Jan-09,8263,1111038078,6,4,4,7.62,1.27,2.59,1,0,0
21-Jan-09,8263,1111038080,11,7,7,10.89,0.99,2.46,1,0,0
21-Jan-09,8263,1111085319,11,11,11,20.57,1.87,1.87,0,0,0
21-Jan-09,8263,1111085345,10,9,9,17.8,1.78,1.78,0,0,0
21-Jan-09,8263,1111085350,22,18,16,42.9,1.95,2.25,0,0,1
21-Jan-09,8263,1111087395,9,8,8,29.7,3.3,3.3,0,0,0
21-Jan-09,8263,1111087396,9,8,8,29.07,3.23,3.23,0,0,0
21-Jan-09,8263,1111087398,10,8,8,33,3.3,3.3,0,0,0
21-Jan-09,8263,1600027527,44,42,41,140.36,3.19,3.19,0,0,0
21-Jan-09,8263,1600027528,13,13,13,53.95,4.15,4.15,0,0,0
21-Jan-09,8263,1600027564,30,28,28,80.7,2.69,2.94,1,0,0
21-Jan-09,8263,2840002333,8,7,7,19.92,2.49,2.49,0,0,0
21-Jan-09,8263,2840004768,17,17,17,42.33,2.49,2.49,0,0,0
21-Jan-09,8263,2840004770,26,26,26,64.74,2.49,2.49,0,0,0
21-Jan-09,8263,3000006340,7,7,7,18.97,2.71,2.71,0,0,0
21-Jan-09,8263,3000006560,12,12,12,31.08,2.59,2.59,0,0,0
21-Jan-09,8263,3000006610,10,8,8,24.7,2.47,2.47,0,0,0
21-Jan-09,8263,3700019521,7,6,6,17.5,2.5,3,0,0,1
21-Jan-09,8263,3700031613,1,1,1,3.99,3.99,3.99,0,0,0
21-Jan-09,8263,3700044982,3,3,3,13.5,4.5,4.5,0,1,0
21-Jan-09,8263,3800031829,26,25,25,74.88,2.88,2.88,0,0,0
21-Jan-09,8263,3800031838,22,21,21,63.58,2.89,2.89,0,0,0
21-Jan-09,8263,3800039118,14,14,14,37.38,2.67,2.98,1,0,0
21-Jan-09,8263,4116709428,4,4,4,19.96,4.99,4.99,0,0,0
21-Jan-09,8263,4116709448,1,1,1,4.99,4.99,4.99,0,0,0
21-Jan-09,8263,4116709565,2,2,2,9.98,4.99,4.99,0,0,0
21-Jan-09,8263,7192100336,4,4,4,23.96,5.99,6.29,1,1,0
21-Jan-09,8263,7192100337,11,10,9,65.89,5.99,6.29,1,1,0
21-Jan-09,8263,7192100339,26,21,21,156.26,6.01,6.29,1,1,0
21-Jan-09,8263,7218063052,3,3,3,20.37,6.79,6.79,0,0,0
21-Jan-09,8263,7218063979,6,6,6,40.74,6.79,6.79,0,0,0
21-Jan-09,8263,7218063983,5,5,5,33.95,6.79,6.79,0,0,0
21-Jan-09,8263,7797502248,18,16,16,43.02,2.39,2.39,0,0,0
21-Jan-09,8263,7797508004,6,6,6,15,2.5,2.5,0,0,0
21-Jan-09,8263,7797508006,21,19,19,52.5,2.5,2.85,0,0,1
21-Jan-09,8263,31254742735,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,8263,31254742835,2,2,2,10.38,5.19,5.19,0,0,0
21-Jan-09,9825,1111009477,113,100,99,155.94,1.38,1.38,0,0,0
21-Jan-09,9825,1111009497,133,112,110,183.54,1.38,1.58,0,0,1
21-Jan-09,9825,1111009507,60,56,56,82.8,1.38,1.58,0,1,0
21-Jan-09,9825,1111035398,2,2,2,7,3.5,4.49,0,0,1
21-Jan-09,9825,1111038078,53,36,36,52.47,0.99,2.59,1,0,0
21-Jan-09,9825,1111038080,61,46,46,61,1,2.59,1,0,0
21-Jan-09,9825,1111085319,23,21,21,41.86,1.82,1.82,0,0,0
21-Jan-09,9825,1111085345,50,43,42,94,1.88,1.88,0,0,0
21-Jan-09,9825,1111085350,102,80,79,202.98,1.99,1.99,0,0,0
21-Jan-09,9825,1111087395,23,18,18,76.59,3.33,4,0,1,0
21-Jan-09,9825,1111087396,17,13,13,55.76,3.28,3.87,0,0,1
21-Jan-09,9825,1111087398,48,37,37,157.44,3.28,3.98,0,1,0
21-Jan-09,9825,1600027527,59,56,56,188.21,3.19,3.19,0,0,0
21-Jan-09,9825,1600027528,43,39,39,197.37,4.59,4.59,0,0,0
21-Jan-09,9825,1600027564,99,87,87,262.35,2.65,2.65,0,0,0
21-Jan-09,9825,2840002333,13,11,11,37.57,2.89,2.89,0,0,0
21-Jan-09,9825,2840004768,32,27,27,92.48,2.89,2.89,0,0,0
21-Jan-09,9825,2840004770,10,10,9,28.9,2.89,2.89,0,0,0
21-Jan-09,9825,3000006340,11,9,9,28.71,2.61,2.61,0,0,0
21-Jan-09,9825,3000006560,47,40,40,121.73,2.59,2.59,0,0,0
21-Jan-09,9825,3000006610,34,29,29,88.06,2.59,2.59,0,0,0
21-Jan-09,9825,3700019521,29,22,22,72.5,2.5,3.35,0,1,0
21-Jan-09,9825,3700031613,9,9,9,42.21,4.69,4.69,0,0,0
21-Jan-09,9825,3700044982,4,4,4,20,5,5,0,0,0
21-Jan-09,9825,3800031829,54,53,53,172.26,3.19,3.19,0,0,0
21-Jan-09,9825,3800031838,66,66,65,197.34,2.99,2.99,0,0,0
21-Jan-09,9825,3800039118,80,64,64,212,2.65,3.32,1,0,0
21-Jan-09,9825,4116709428,2,2,2,7.98,3.99,4.59,0,0,1
21-Jan-09,9825,4116709448,3,2,2,11.97,3.99,4.59,0,0,1
21-Jan-09,9825,4116709565,3,3,3,10.47,3.49,4.99,0,0,1
21-Jan-09,9825,7027312504,24,13,13,42.72,1.78,1.78,0,0,0
21-Jan-09,9825,7027316204,42,27,27,72.24,1.72,1.72,0,0,0
21-Jan-09,9825,7027316404,39,29,29,69.03,1.77,1.77,0,0,0
21-Jan-09,9825,7110410455,7,6,6,17.5,2.5,2.79,0,0,1
21-Jan-09,9825,7110410470,9,8,8,22.5,2.5,2.79,0,0,1
21-Jan-09,9825,7110410471,2,2,2,5,2.5,2.5,0,0,0
21-Jan-09,9825,7192100336,11,11,11,65.89,5.99,6.29,1,0,0
21-Jan-09,9825,7192100337,18,17,17,107.82,5.99,6.29,1,1,0
21-Jan-09,9825,7192100339,36,30,30,215.64,5.99,6.29,1,1,0
21-Jan-09,9825,7218063052,8,5,5,51.68,6.46,6.46,0,0,0
21-Jan-09,9825,7218063979,6,5,5,38.76,6.46,6.46,0,0,0
21-Jan-09,9825,7218063983,1,1,1,6.46,6.46,6.46,0,0,0
21-Jan-09,9825,7797502248,6,6,6,14.94,2.49,2.49,0,0,0
21-Jan-09,9825,7797508004,68,67,67,170.68,2.51,2.89,0,1,0
21-Jan-09,9825,7797508006,40,40,40,100,2.5,2.89,0,1,0
21-Jan-09,9825,31254742725,2,2,2,7.98,3.99,3.99,0,0,0
21-Jan-09,9825,31254742735,10,9,9,49.9,4.99,4.99,0,0,0
